net,q,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
43,0.9,static,20.0,558.5435621052632,0.06264,1.2528,14.920192940144705,20.0,61.984,95.0,0.0,1.0,0,0.0,1.0
44,0.9,static,19.0,558.7332767676768,0.0657692716640085,1.2496161616161616,16.30761523046092,19.0,63.288,99.0,0.0,1.0,0,0.0,1.0
45,0.9,static,17.0,560.4755676767677,0.07583838383838384,1.289252525252525,15.358662613981762,17.0,64.364,99.0,0.0,1.0,0,0.0,1.0
46,0.9,static,19.0,559.024787755102,0.06667454350161117,1.266816326530612,16.64116652578191,19.0,63.852,98.0,0.0,1.0,0,0.0,1.0
47,0.9,static,19.0,557.4850464646464,0.06377246145667198,1.2116767676767677,16.117996930161166,19.0,62.044,99.0,0.0,1.0,0,0.0,1.0
48,0.9,static,18.0,555.877024489796,0.06709070294784582,1.2076326530612245,15.07232968881413,18.0,64.652,98.0,0.0,1.0,0,0.0,1.0
49,0.9,static,18.0,555.1496161616163,0.06655892255892257,1.198060606060606,15.307321166352004,18.0,66.392,99.0,0.0,1.0,0,0.0,1.0
0,0.9,bsps,15.312,542.6162408163266,0.060199126145542084,0.9173061224489796,20.595312826951243,112.0,35.552,66.204,0.48624505928853756,0.8893548387096775,0,0.08181627955639255,1.0
1,0.9,bsps,14.416,550.5489292929294,0.07116711708770532,1.024121212121212,20.726807290600043,113.0,32.496,69.784,0.48523206751054854,0.8948891031822566,0,0.07474912963342208,1.0
2,0.9,bsps,15.952,550.5556484848485,0.06423013598601834,1.0232727272727273,19.85706590052074,111.0,31.536,71.14,0.4854343903067801,0.9050650429006366,0,0.06895313341713054,1.0
3,0.9,bsps,14.356,544.7408530612246,0.06580882858637961,0.9441224489795919,19.311266201395814,111.0,34.148,67.76,0.48560063643595863,0.8950437317784257,0,0.07976071784646062,1.0
4,0.9,bsps,14.54,544.4936161616163,0.06517299933182287,0.9436767676767677,20.31560668547862,112.0,35.328,67.784,0.48692835659751676,0.8967407858665855,0,0.0824831777729542,1.0
5,0.9,bsps,15.092,545.2723291666666,0.06289263325522516,0.9477083333333333,18.51874366767984,110.0,32.628,66.552,0.48859344311829583,0.900066401062417,0,0.06524822695035461,1.0
6,0.9,bsps,15.124,545.9740606060607,0.06390616148557324,0.9644444444444444,19.421097405359422,112.0,34.028,68.196,0.48816378758797185,0.9035380507343124,0,0.06890684814972352,1.0
7,0.9,bsps,13.948,542.964290909091,0.06596526066526068,0.9177373737373736,19.69371196754564,111.0,35.572,68.196,0.4857075913776945,0.8926291352292514,0,0.08336713995943205,1.0
8,0.9,bsps,16.8,539.8179595959597,0.052139330947690084,0.8744242424242425,20.221187668115043,112.0,37.492,67.872,0.4879537423707035,0.8927805575411007,0,0.07034967928822677,1.0
9,0.9,bsps,16.144,540.6443272727274,0.05529462282738856,0.8882828282828283,21.96730055658627,114.0,37.856,67.164,0.4874942458186282,0.8904248145650708,0,0.08302411873840446,1.0
10,0.9,bsps,15.836,546.7151797979799,0.062219499391790424,0.9781818181818182,19.858895705521473,110.0,35.36,68.644,0.4876788255561381,0.9040894380700206,0,0.07177914110429448,1.0
11,0.9,bsps,16.692,543.6951959595959,0.05602256187607065,0.9334141414141414,21.01152614727855,113.0,36.392,68.78,0.4876072832277212,0.8968018463567425,0,0.07299893276414088,1.0
12,0.9,bsps,13.988,541.426981818182,0.06496947712616162,0.904080808080808,18.20567066521265,110.0,37.588,67.876,0.4890151515151515,0.9036065573770492,0,0.06935659760087241,1.0
13,0.9,bsps,15.08,546.0122747474749,0.06368838634132752,0.9591919191919192,18.449050755521117,110.0,33.712,69.0,0.48781057714775294,0.9064790384051598,0,0.06586594343277799,1.0
14,0.9,bsps,14.58,546.4467474747474,0.06676743441743442,0.9714343434343433,19.351944909733856,111.0,34.42,69.516,0.4849495671511397,0.8961464881115059,0,0.07593523171412618,1.0
15,0.9,bsps,14.596,544.8833575757577,0.06515985746279863,0.9483232323232323,19.02332847323474,111.0,35.5,69.456,0.4883683747701655,0.9003677699765965,0,0.06956883982503645,1.0
16,0.9,bsps,14.564,547.4593135802469,0.06798086765570426,0.9861234567901235,19.00880957759205,111.0,27.348,56.368,0.48618290258449304,0.8981412639405204,0,0.07273548678563362,1.0
17,0.9,bsps,15.928,549.3186500000002,0.06378449365857454,1.0145416666666667,19.47100635989525,111.75,33.136,70.088,0.4842207334273625,0.8963593658250146,0,0.07033295922184811,1.0
18,0.9,bsps,15.76,542.6455595959598,0.05808710095278723,0.9155151515151515,19.20212535241813,111.0,35.72,68.16,0.4889792090042207,0.9032476319350473,0,0.07243548037302104,1.0
19,0.9,bsps,15.876,543.8904444444445,0.0590013977308095,0.9356363636363636,19.481581125827816,111.0,35.056,68.22,0.488268418582825,0.9041692594897324,0,0.06808774834437085,1.0
20,0.9,bsps,14.14,550.6174020202021,0.0726526677026677,1.025252525252525,19.407380738073808,111.0,31.992,70.276,0.48400198938992045,0.9016768292682927,0,0.07650765076507651,1.0
21,0.9,bsps,14.232,546.3085131313132,0.06846403226403225,0.9698181818181819,19.448318804483186,112.0,34.556,67.96,0.488244816156633,0.8995705318797489,0,0.06994603569946035,1.0
22,0.9,bsps,14.04,545.7026541666667,0.06855195674423616,0.96225,20.21540414727042,112.0,33.656,66.316,0.48507402961184476,0.8955777460770328,0,0.08442657638595007,1.0
23,0.9,bsps,15.644,551.6841458333333,0.06684500358369842,1.04575,20.864554455445546,113.0,31.12,68.34,0.48713757205540736,0.9031020147105853,0,0.06891089108910892,1.0
24,0.9,bsps,14.472,547.6731757575758,0.06849895968229303,0.9900202020202019,19.648741625927936,112.0,33.296,68.82,0.4855963681386711,0.8957163958641063,0,0.07459713923592251,1.0
25,0.9,bsps,15.076,543.8081551020408,0.061889987313606766,0.9327346938775509,19.08139534883721,111.0,35.108,67.772,0.48795420211497176,0.9029309801449732,0,0.07209302325581396,1.0
26,0.9,bsps,16.536,538.5012727272729,0.05256490445685492,0.8650101010101009,19.69204781704782,111.0,38.596,66.56,0.49110541443331,0.8951574988246357,0,0.06938669438669438,1.0
27,0.9,bsps,14.264,549.4975797979799,0.07084104599104599,1.0084444444444443,17.88228862973761,110.0,32.648,71.052,0.48654449397391447,0.9019492025989368,0,0.06869533527696793,1.0
28,0.9,bsps,14.408,545.5975757575758,0.06609042782331552,0.9498181818181818,18.0327868852459,110.0,33.208,68.608,0.4882784750177599,0.9081356949864905,0,0.06385817765916889,1.0
29,0.9,bsps,15.3,544.0160727272728,0.06155969868911045,0.9416969696969697,19.126309040393245,111.0,35.808,68.664,0.4878524416998456,0.9007815154604145,0,0.07095533233596922,1.0
30,0.9,bsps,13.976,543.0207826086958,0.06736076387380735,0.9362608695652174,20.157341803078427,112.0,34.832,61.984,0.48883584847551587,0.8975380159304851,0,0.07549474712924505,1.0
31,0.9,bsps,13.768,546.1727111111111,0.07056144781144781,0.9688484848484847,18.95795137504982,111.0,34.888,69.192,0.48719755696499883,0.9005884174667079,0,0.0707453168593065,1.0
32,0.9,bsps,15.756,545.1174545454546,0.06046526300401429,0.9509090909090909,19.30952380952381,111.0,34.388,68.588,0.4878776290630975,0.8998425196850394,0,0.06942777110844338,1.0
33,0.9,bsps,15.436,547.4968484848487,0.06451908908085378,0.9935353535353535,20.275754422476588,112.0,35.288,70.112,0.48755454986261515,0.8946453407510431,0,0.07346514047866805,1.0
34,0.9,bsps,14.244,543.7244808080809,0.06589545084545086,0.9380202020202021,19.225541619156214,112.0,36.26,67.936,0.4889717807330522,0.8969265367316341,0,0.07069555302166476,1.0
35,0.9,bsps,19.036,541.9824444444445,0.04711972791952152,0.8937777777777778,21.73724541238153,112.0,34.676,69.216,0.4874511506730352,0.8936014625228519,0,0.07118370639241782,1.0
36,0.9,bsps,15.956,538.6962041666667,0.05388884275088803,0.8584166666666666,20.739895697522815,113.0,35.808,63.884,0.48845470692717585,0.898267716535433,0,0.07518470230334637,1.0
37,0.9,bsps,16.788,551.4511621052632,0.06234445903199692,1.0429894736842107,21.332236842105264,113.0,31.58,68.136,0.4862792201792479,0.896822685343355,0,0.07140092879256967,1.0
38,0.9,bsps,14.044,547.8990626262627,0.0707951621363386,0.9934545454545454,19.423004870738104,111.0,33.836,69.012,0.4867371971787795,0.9001736111111112,0,0.07399775196702885,1.0
39,0.9,bsps,15.044,544.9624929292929,0.06326085606477765,0.950060606060606,19.104030944625407,111.0,34.992,69.276,0.48766090022136593,0.9027186374058304,0,0.07145765472312704,1.0
40,0.9,bsps,14.584,549.9689616161618,0.07054388694094577,1.0244040404040404,19.618610747051115,112.0,33.688,69.992,0.48672122933021544,0.9010989010989011,0,0.06927541658865381,1.0
41,0.9,bsps,14.732,543.8515272727274,0.06327958327075975,0.9315555555555557,21.23882178427633,113.0,34.6,66.964,0.4870245565109613,0.8867680362342284,0,0.08539944903581267,1.0
42,0.9,bsps,14.384,548.8699515151517,0.06989215784215784,1.002909090909091,19.945464561145794,112.0,33.172,69.232,0.48444050306352787,0.8923804226918799,0,0.07712082262210797,1.0
43,0.9,bsps,14.328,544.2738231578948,0.06593114319352546,0.9388631578947367,18.684279763209823,110.0,33.496,64.852,0.4879793510324484,0.9052325581395348,0,0.07498355623766718,1.0
44,0.9,bsps,14.912,544.7350505050506,0.0634510422930209,0.9450101010101011,20.013627254509018,112.55000000000018,34.924,68.608,0.4865774378585086,0.8972262773722628,0,0.07795591182364729,1.0
45,0.9,bsps,13.872,545.802880808081,0.06979322159322159,0.966989898989899,19.412360688956433,111.0,35.128,67.98,0.4870119769793125,0.8940165499681731,0,0.07456940222897669,1.0
46,0.9,bsps,15.308,544.2528653061224,0.06157023750892299,0.9423673469387754,19.898140321217245,112.0,34.936,67.256,0.4885351824127334,0.8953364186543253,0,0.06931530008453085,1.0
47,0.9,bsps,14.876,544.7105818181819,0.06294245362480656,0.9352323232323232,19.71834228702993,111.0,34.292,69.216,0.4859963436928702,0.8988235294117647,0,0.07693783576362241,1.0
48,0.9,bsps,14.82,541.7102979591837,0.06073224454617011,0.8985714285714286,20.14003364171573,112.0,35.568,66.94,0.48715288860517075,0.8871293800539084,0,0.07863751051303616,1.0
49,0.9,bsps,14.796,541.402387878788,0.06052412228294581,0.8947474747474747,18.728130899937067,111.0,36.176,67.188,0.48966058185966915,0.9038978494623656,0,0.06754772393538913,1.0
0,0.9,ewma,15.752,543.4075632653062,0.05916336983800653,0.9304489795918366,18.97489014438167,111.0,35.864,67.02,0.48308300395256915,0.9190322580645162,0,0.06277463904582549,1.0
1,0.9,ewma,14.508,551.2274424242426,0.0714217188403463,1.0347070707070707,19.51750972762646,112.0,32.748,70.524,0.4808071748878924,0.917741935483871,0,0.061847225066557446,1.0
2,0.9,ewma,16.26,550.850698989899,0.06349981730420327,1.0292929292929294,19.151553241156403,110.0,32.02,71.74,0.4793509058126556,0.9203441576464058,0,0.060872688094810556,1.0
3,0.9,ewma,14.336,545.232093877551,0.06645947708753831,0.9522448979591837,18.436689930209372,110.0,34.32,68.252,0.47968513954043096,0.908851884312007,0,0.07178464606181456,1.0
4,0.9,ewma,14.692,544.9317818181819,0.06527075324820425,0.9511111111111111,19.152159756891688,111.0,35.6,68.32,0.4817383263985206,0.9119804400977995,0,0.07054482309528978,1.0
5,0.9,ewma,15.296,545.6322791666666,0.06266388208061001,0.9543333333333333,18.065856129685915,109.0,32.96,67.06,0.48405139833711264,0.9069536423841059,0,0.060587639311043565,1.0
6,0.9,ewma,15.544,546.0487030303032,0.062467207048579595,0.9663434343434343,18.96554657592514,110.0,34.312,68.448,0.483687829841676,0.9134936539746159,0,0.0635899617184177,1.0
7,0.9,ewma,13.828,543.5425252525253,0.06715219797037979,0.9275555555555557,17.910953346855983,110.0,35.92,68.908,0.48079625292740047,0.9174418604651163,0,0.06632860040567952,1.0
8,0.9,ewma,17.076,540.0778747474747,0.051702061849017475,0.878828282828283,19.511069728946826,111.0,37.784,68.352,0.4839900489527325,0.9078522768017211,0,0.06228015725222429,1.0
9,0.9,ewma,16.156,541.0114545454546,0.05559680856161765,0.8945050505050506,20.67277365491651,112.0,38.012,67.52,0.48247833755080133,0.9087529570800946,0,0.0698051948051948,1.0
10,0.9,ewma,15.844,547.195680808081,0.06247973465016808,0.988040404040404,18.773415132924335,109.0,36.116,69.56,0.48293413173652694,0.9171091445427728,0,0.06114519427402863,1.0
11,0.9,ewma,16.368,543.9929292929294,0.057367364266280675,0.9380202020202021,20.30992529348986,112.0,36.292,68.876,0.48235482836060317,0.9089709762532981,0,0.06766275346851654,1.0
12,0.9,ewma,13.924,541.5736161616162,0.06529255777892141,0.9076767676767676,17.844711014176664,110.0,38.068,68.324,0.483001438631029,0.9116003943476833,0,0.0663031624863686,1.0
13,0.9,ewma,14.856,546.3487595959597,0.06508757712875361,0.9657373737373737,17.666408368849282,108.94999999999982,34.136,69.568,0.4831478166108819,0.9177196591243021,0,0.05908562572646261,1.0
14,0.9,ewma,14.504,546.8583757575757,0.06757622007622006,0.9772525252525253,18.31044109436069,109.39999999999964,34.312,69.752,0.4803337306317044,0.91268758526603,0,0.06588498045784479,1.0
15,0.9,ewma,14.352,545.4692000000001,0.06703073408073408,0.9591919191919192,18.146011247656737,110.0,36.068,70.288,0.48268969377148796,0.9148012028065486,0,0.06269527181837117,1.0
16,0.9,ewma,14.672,548.1920839506173,0.06822956897858859,0.9988641975308641,16.81725773661622,75.79999999998472,27.776,57.116,0.4820701301281414,0.9280655982109579,0,0.050146826293200816,1.0
17,0.9,ewma,16.124,549.4652791666668,0.06315709325396826,1.0166666666666668,18.62214739992518,109.0,33.132,70.208,0.4778247096092925,0.9134672179562906,0,0.06172839506172839,1.0
18,0.9,ewma,15.876,542.9474505050506,0.05815831898675036,0.9222222222222222,18.566905226631967,110.0,36.448,68.896,0.48348559381588196,0.90927624872579,0,0.06527868141400997,1.0
19,0.9,ewma,16.052,544.1550505050506,0.05878491922021334,0.9418989898989898,19.656043046357617,111.0,35.72,68.876,0.48244859666953327,0.9093175444063571,0,0.06643211920529801,1.0
20,0.9,ewma,14.508,551.2389535353536,0.07151208508267333,1.0353535353535352,18.23852385238524,111.0,32.2,70.892,0.4782932891466446,0.9208651399491095,0,0.06282628262826283,1.0
21,0.9,ewma,14.26,546.9127797979799,0.06894905147338302,0.9797171717171718,18.515151515151516,111.0,34.768,68.572,0.4833166371272251,0.9176314918954681,0,0.059568285595682856,1.0
22,0.9,ewma,14.136,546.3078375000001,0.06875815960999784,0.9721666666666666,18.641768937790943,111.0,33.896,66.932,0.48097217780620405,0.9149484536082474,0,0.06792213288192975,1.0
23,0.9,ewma,15.672,552.0761583333334,0.06723894238250855,1.0533333333333332,19.94891089108911,112.55000000000018,31.584,68.944,0.48215360798142254,0.9125840537944284,0,0.06079207920792079,1.0
24,0.9,ewma,14.596,548.159785858586,0.0685482544688427,0.9985858585858586,18.410284265797575,110.0,33.64,69.436,0.47987462883536786,0.9155805687203792,0,0.062103929024081114,1.0
25,0.9,ewma,15.08,544.545142857143,0.06288208393247409,0.9473469387755101,17.98012684989429,110.0,36.1,68.996,0.4824408072461465,0.9146649810366625,0,0.06342494714587738,1.0
26,0.9,ewma,16.16,538.7990262626263,0.053964780056162925,0.8697373737373738,19.159823284823286,111.0,38.648,66.82,0.48854012897210786,0.9084077031470174,0,0.06704781704781705,1.0
27,0.9,ewma,14.5,550.1180000000002,0.07034502458325989,1.0184242424242425,16.77478134110787,106.0,32.8,71.644,0.48127989444169555,0.9196799051570835,0,0.056669096209912534,1.0
28,0.9,ewma,14.64,546.025393939394,0.06547906102611985,0.9566464646464646,17.089210827296988,108.0,33.34,69.04,0.4822963488683858,0.9261825851159988,0,0.05394586351505909,1.0
29,0.9,ewma,15.124,544.2745131313133,0.06269977745565981,0.9482020202020202,18.68005984184655,111.0,36.548,69.356,0.4825822168087698,0.9086882453151618,0,0.06860440265013892,1.0
30,0.9,ewma,13.664,543.2495217391305,0.06887856943780857,0.938913043478261,19.19716589298803,112.0,34.612,61.996,0.4848694848694849,0.9113282663771263,0,0.06718788174932812,1.0
31,0.9,ewma,13.848,546.3803757575758,0.0706604119785938,0.9731313131313132,18.204264647269827,111.0,35.232,69.612,0.48149597058133164,0.9142590866728798,0,0.06277401355121562,1.0
32,0.9,ewma,15.652,545.8136646464646,0.061682414245159335,0.9636363636363636,18.209883953581432,109.0,35.004,69.54,0.4816061185468451,0.9130708661417323,0,0.0584233693477391,1.0
33,0.9,ewma,15.952,548.0352242424243,0.06297510325549541,1.0032727272727273,19.132362122788763,111.0,35.664,70.744,0.4839126919967664,0.9135416666666667,0,0.0595213319458897,1.0
34,0.9,ewma,14.32,544.0404808080809,0.0659982905982906,0.9437575757575758,18.60957810718358,111.0,36.528,68.364,0.48436233997731326,0.9112114371708051,0,0.06362599771949828,1.0
35,0.9,ewma,19.276,542.378602020202,0.0469662076494284,0.9006060606060606,21.259124823553137,111.0,34.984,69.8,0.48263587428372984,0.907393850658858,0,0.06291591046581972,1.0
36,0.9,ewma,16.044,539.0279166666668,0.053945217670401495,0.8649583333333334,19.923946110386787,112.0,36.244,64.436,0.48411175090637665,0.9104618284637135,0,0.0686657974793568,1.0
37,0.9,ewma,16.836,552.0303621052632,0.06265575778972717,1.0534315789473683,20.13080495356037,112.0,32.072,68.908,0.4797303536799335,0.9133858267716536,0,0.058243034055727554,1.0
38,0.9,ewma,14.336,548.7034787878789,0.07033907018907018,1.0078787878787878,18.434432371674784,111.0,34.452,70.04,0.4815184049079755,0.9153179190751445,0,0.060134881978269016,1.0
39,0.9,ewma,14.876,545.4864606060607,0.06465125898067074,0.9600808080808082,17.964169381107492,110.0,35.612,70.12,0.48188821504671364,0.9156824146981627,0,0.061482084690553745,1.0
40,0.9,ewma,14.028,550.5717575757577,0.07391413586413585,1.0349494949494948,18.25444673282157,111.0,34.116,70.74,0.4812619981637593,0.9152646069134291,0,0.05841602696124321,1.0
41,0.9,ewma,14.756,544.2918989898991,0.06377440729205434,0.9388686868686869,20.311718584445856,112.0,34.764,67.408,0.48142127264282397,0.8990914990266061,0,0.07628734901462174,1.0
42,0.9,ewma,14.456,549.5939111111112,0.07039897020191137,1.0155555555555558,18.343004039662137,110.0,33.648,70.124,0.4797362495979415,0.9208754208754208,0,0.06077855306647081,1.0
43,0.9,ewma,14.56,544.5975663157894,0.06526670877797812,0.945221052631579,17.954395965796973,109.0,33.944,65.4,0.48260100265408434,0.9158905704307334,0,0.0666520499890375,1.0
44,0.9,ewma,15.308,545.3723959595959,0.06269673231634015,0.9573737373737374,19.695991983967936,111.0,35.888,69.8,0.48058103975535166,0.9058479532163742,0,0.07174348697394789,1.0
45,0.9,ewma,13.86,546.2562424242425,0.0705398878898879,0.9747070707070706,18.27335359675785,110.0,35.368,68.48,0.4825174825174825,0.9185303514376997,0,0.06160081053698075,1.0
46,0.9,ewma,15.184,544.5349959183674,0.062453316931168075,0.9473877551020408,19.73647506339814,112.0,35.14,67.612,0.48495589161940766,0.9054921540656206,0,0.0676246830092984,1.0
47,0.9,ewma,14.896,545.606084848485,0.06386522921522922,0.9502222222222222,18.07943207981581,109.0,34.72,70.2,0.4806258224886679,0.9191522762951334,0,0.060629316960859554,1.0
48,0.9,ewma,15.148,542.6186489795919,0.06066188281173275,0.9160408163265306,19.26135407905803,111.0,37.092,68.808,0.48221690590111643,0.9054054054054054,0,0.06539108494533222,1.0
49,0.9,ewma,14.796,541.6564323232324,0.060877740052249864,0.8982222222222221,18.00818124606671,110.0,36.092,67.336,0.48517039783259663,0.9159381304640215,0,0.06041535556954059,1.0
0,1.0,static,19.0,556.1712938775511,0.06458216970998926,1.2270612244897958,15.119365225390984,19.0,66.748,98.0,0.0,1.0,0,0.0,1.0
1,1.0,static,18.0,564.9361898989898,0.07379349046015712,1.3282828282828283,16.460113421550094,18.0,58.5,99.0,0.0,1.0,0,0.0,1.0
2,1.0,static,20.0,560.0287636363637,0.06324242424242425,1.2648484848484847,17.069975083056477,20.0,61.78,99.0,0.0,1.0,0,0.0,1.0
3,1.0,static,18.0,559.0126979591837,0.06968934240362813,1.2544081632653061,14.49290916059793,18.0,62.068,98.0,0.0,1.0,0,0.0,1.0
4,1.0,static,19.0,561.0537656565658,0.06738755980861244,1.2803636363636364,16.01148559593297,19.0,62.244,99.0,0.0,1.0,0,0.0,1.0
5,1.0,static,19.0,556.9984875,0.06454166666666668,1.2262916666666666,13.761675071256304,19.0,62.276,96.0,0.0,1.0,0,0.0,1.0
6,1.0,static,21.0,560.8577737373738,0.06126599326599327,1.2865858585858587,17.453897902651367,21.0,62.628,99.0,0.0,1.0,0,0.0,1.0
7,1.0,static,18.0,558.0920000000001,0.06848933782267116,1.2328080808080808,15.304673238408178,18.0,62.952,99.0,0.0,1.0,0,0.0,1.0
8,1.0,static,22.0,553.497103030303,0.053368227731864094,1.17410101010101,18.202064220183487,22.0,66.764,99.0,0.0,1.0,0,0.0,1.0
9,1.0,static,21.0,556.2845171717172,0.05775853775853776,1.2129292929292927,17.768411511443464,21.0,65.92,99.0,0.0,1.0,0,0.0,1.0
10,1.0,static,22.0,562.2886222222222,0.05915886134067952,1.3014949494949497,17.449390361912133,22.0,62.152,99.0,0.0,1.0,0,0.0,1.0
11,1.0,static,22.0,560.8630303030305,0.058222222222222224,1.2808888888888892,17.878601970626512,22.0,61.192,99.0,0.0,1.0,0,0.0,1.0
12,1.0,static,19.0,557.767785858586,0.06512068048910155,1.2372929292929293,16.419474116680362,19.0,64.508,99.0,0.0,1.0,0,0.0,1.0
13,1.0,static,18.0,557.0893535353537,0.06807856341189673,1.2254141414141415,14.506383855024712,18.0,64.684,99.0,0.0,1.0,0,0.0,1.0
14,1.0,static,18.0,557.0173171717172,0.0686240179573513,1.2352323232323232,15.31324531516184,18.0,65.712,99.0,0.0,1.0,0,0.0,1.0
15,1.0,static,18.0,555.5527313131314,0.06714029180695848,1.2085252525252526,15.775555555555556,18.0,66.356,99.0,0.0,1.0,0,0.0,1.0
16,1.0,static,20.0,562.1782271604939,0.06528148148148148,1.3056296296296297,16.552339604438014,20.0,50.244,81.0,0.0,1.0,0,0.0,1.0
17,1.0,static,20.0,560.4464499999999,0.063525,1.2705,14.516331658291458,20.0,59.032,96.0,0.0,1.0,0,0.0,1.0
18,1.0,static,20.0,558.8249333333333,0.06235353535353535,1.2470707070707072,16.287977254264824,20.0,62.54,99.0,0.0,1.0,0,0.0,1.0
19,1.0,static,19.0,559.5221858585859,0.06659649122807018,1.2653333333333334,15.801449859041481,19.0,62.732,99.0,0.0,1.0,0,0.0,1.0
20,1.0,static,18.0,563.230290909091,0.07254096520763187,1.3057373737373736,15.84209538114908,18.0,59.732,99.0,0.0,1.0,0,0.0,1.0
21,1.0,static,18.0,564.0969979797981,0.07354657687991022,1.3238383838383838,15.107323468814386,18.0,59.94,99.0,0.0,1.0,0,0.0,1.0
22,1.0,static,17.0,560.6862625000001,0.07545343137254903,1.2827083333333336,14.856308411214954,17.0,60.86,96.0,0.0,1.0,0,0.0,1.0
23,1.0,static,19.0,561.8205583333333,0.06865789473684211,1.3045,17.203791469194314,19.0,60.768,96.0,0.0,1.0,0,0.0,1.0
24,1.0,static,18.0,561.4582424242425,0.07211447811447812,1.298060606060606,15.903338829348723,18.0,62.492,99.0,0.0,1.0,0,0.0,1.0
25,1.0,static,18.0,558.1272244897959,0.06910204081632654,1.2438367346938777,14.394851485148514,18.0,63.104,98.0,0.0,1.0,0,0.0,1.0
26,1.0,static,20.0,561.223183838384,0.06433939393939395,1.2867878787878788,15.7625284738041,20.0,60.608,99.0,0.0,1.0,0,0.0,1.0
27,1.0,static,19.0,563.4841333333334,0.06844231791600214,1.3004040404040402,14.108612873980054,19.0,57.26,99.0,0.0,1.0,0,0.0,1.0
28,1.0,static,18.0,556.323402020202,0.0674702581369248,1.2144646464646465,14.592357989374744,18.0,64.768,99.0,0.0,1.0,0,0.0,1.0
29,1.0,static,18.0,559.9636121212122,0.07082828282828282,1.274909090909091,15.068965517241379,18.0,62.784,99.0,0.0,1.0,0,0.0,1.0
30,1.0,static,19.0,561.4869260869566,0.06907780320366132,1.312478260869565,17.42497988736927,19.0,60.252,92.0,0.0,1.0,0,0.0,1.0
31,1.0,static,17.0,558.7574383838383,0.07398692810457518,1.2577777777777779,15.148084742135673,17.0,64.48,99.0,0.0,1.0,0,0.0,1.0
32,1.0,static,20.0,558.3587232323233,0.062610101010101,1.25220202020202,16.36659793814433,20.0,64.032,99.0,0.0,1.0,0,0.0,1.0
33,1.0,static,19.0,562.2496444444445,0.06885061137692716,1.3081616161616163,16.600524828421477,19.0,61.492,99.0,0.0,1.0,0,0.0,1.0
34,1.0,static,18.0,557.4903313131314,0.06942087542087542,1.2495757575757576,15.545666949872558,18.0,66.292,99.0,0.0,1.0,0,0.0,1.0
35,1.0,static,24.0,552.7583151515151,0.04795791245791246,1.150989898989899,18.578877887788778,24.0,65.052,99.0,0.0,1.0,0,0.0,1.0
36,1.0,static,21.0,556.411025,0.05802777777777778,1.2185833333333334,17.626107127794178,21.0,63.016,96.0,0.0,1.0,0,0.0,1.0
37,1.0,static,21.0,561.4961178947368,0.06159799498746867,1.2935578947368422,17.799229365240315,21.0,60.112,95.0,0.0,1.0,0,0.0,1.0
38,1.0,static,17.0,559.9980444444444,0.07530362448009506,1.280161616161616,14.864820173625466,17.0,64.264,99.0,0.0,1.0,0,0.0,1.0
39,1.0,static,19.0,558.4620121212122,0.06573950026581606,1.2490505050505052,15.769573520050923,19.0,63.344,99.0,0.0,1.0,0,0.0,1.0
40,1.0,static,18.0,562.5479393939395,0.0727564534231201,1.3096161616161617,16.219591836734693,18.0,62.348,99.0,0.0,1.0,0,0.0,1.0
41,1.0,static,19.0,559.8519353535355,0.06682828282828282,1.2697373737373736,16.816042006156074,19.0,63.296,99.0,0.0,1.0,0,0.0,1.0
42,1.0,static,17.0,560.9542868686871,0.07546524064171123,1.282909090909091,15.439722463139637,17.0,62.992,99.0,0.0,1.0,0,0.0,1.0
43,1.0,static,20.0,558.83168,0.06277052631578947,1.2554105263157895,14.62663416795923,20.0,61.736,95.0,0.0,1.0,0,0.0,1.0
44,1.0,static,19.0,557.1685737373738,0.06476129718234981,1.2304646464646467,16.44849924422371,19.0,65.184,99.0,0.0,1.0,0,0.0,1.0
45,1.0,static,17.0,560.3552000000001,0.07580273321449792,1.2886464646464646,15.300806284887328,17.0,64.424,99.0,0.0,1.0,0,0.0,1.0
46,1.0,static,19.0,561.9803632653062,0.06850912996777658,1.3016734693877552,16.214102816623992,19.0,60.436,98.0,0.0,1.0,0,0.0,1.0
47,1.0,static,19.0,556.0522545454546,0.06304518872939925,1.1978585858585857,15.678059320369279,19.0,63.412,99.0,0.0,1.0,0,0.0,1.0
48,1.0,static,18.0,558.6726000000001,0.06892290249433106,1.240612244897959,15.368591576138746,18.0,61.42,98.0,0.0,1.0,0,0.0,1.0
49,1.0,static,18.0,554.9461535353536,0.06642199775533109,1.1955959595959598,15.11306423611111,18.0,66.636,99.0,0.0,1.0,0,0.0,1.0
0,1.0,bsps,15.056,542.5002653061225,0.06108145382695203,0.916,14.623965041398344,17.0,35.624,66.22,0.49682107175295187,0.9657210401891253,0,0.023689052437902484,1.0
1,1.0,bsps,15.096,553.4370666666667,0.07085397296965924,1.0655757575757574,14.958979206049149,17.0,31.372,71.42,0.49730796841349606,0.9777849323889246,0,0.01550094517958412,1.0
2,1.0,bsps,16.052,547.745911111111,0.06151380605596292,0.9852929292929293,15.223006644518273,17.0,33.368,70.004,0.4964259304905102,0.9730431958428061,0,0.020556478405315614,1.0
3,1.0,bsps,14.528,546.5378285714286,0.06692266840802255,0.9702448979591837,13.239172096588732,16.0,33.624,68.976,0.49598312099326464,0.9752515637748165,0,0.019739363740896895,1.0
