net,n,scheme,p,reachable,nodes,delta_T,depth,tree_frame,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
5,50,baps,0.2,1.0,50,9,4,14,8.5,529.2906367346939,0.05375704567541303,0.6765714285714287,55.87711032587357,114.0,13.848,26.5,0.558231606730452,0.6447908121410992,0,0.44876325088339225,1.0
6,50,baps,0.2,1.0,50,11,5,16,9.616,529.6400734693879,0.05123299319727891,0.6781224489795918,59.19983277591973,116.0,13.888,27.116,0.5536319828663216,0.63996273870517,0,0.46488294314381273,1.0
7,50,baps,0.2,0.98,49,12,6,19,12.068,533.94185,0.053941812865497075,0.7581666666666668,56.11935208866155,119.0,14.98,28.436,0.550570579959356,0.6374840628984275,0,0.40878090366581415,1.0
8,50,baps,0.2,1.0,50,9,5,13,8.216,531.2075102040817,0.06350863422291993,0.7111020408163266,56.41595441595442,113.0,14.088,27.216,0.5524805939925751,0.6338209982788297,0,0.4582824582824583,1.0
9,50,baps,0.2,1.0,50,11,4,15,9.5,529.2482285714285,0.05142585034013605,0.6739591836734694,56.91561514195583,115.0,14.476,27.5,0.559077331563226,0.6438965238480194,0,0.4479495268138801,1.0
10,50,baps,0.2,1.0,50,10,4,17,10.0,527.964718367347,0.043726290516206474,0.6576326530612245,59.142564522736585,117.0,14.276,26.5,0.5584415584415584,0.6492890995260664,0,0.4514543219991807,1.0
11,50,baps,0.2,0.98,49,11,4,16,9.5,526.5819250000001,0.041140625,0.6333333333333333,58.78213232195533,116.0,13.6,25.5,0.5561345333964945,0.6470831609433182,0,0.4635482511588706,1.0
12,50,baps,0.2,1.0,50,9,6,15,9.5,531.1791020408164,0.053502040816326535,0.7055510204081634,57.76527721570214,115.0,13.928,27.0,0.5563761693746923,0.6427087660988783,0,0.4500202347227843,1.0
13,50,baps,0.2,1.0,50,10,4,15,9.5,528.2306530612246,0.045274829931972786,0.656,58.73570019723866,115.0,13.856,26.5,0.5558333333333333,0.634,0,0.473767258382643,1.0
14,50,baps,0.2,0.94,47,8,4,14,9.26,531.1986086956522,0.057517391304347826,0.7105217391304347,54.41317365269461,114.0,13.836,26.26,0.5584075432163437,0.6471623405191377,0,0.43028229255774164,1.0
15,50,baps,0.2,1.0,50,10,4,14,8.0,528.1001714285715,0.0497201166180758,0.6539591836734694,57.85553319919517,113.0,13.172,25.608,0.5544005544005544,0.6409335727109515,0,0.47364185110663987,1.0
16,50,baps,0.2,1.0,50,12,4,18,10.628,526.3773061224491,0.03642630385487528,0.6283265306122449,59.46984515077425,118.0,13.84,26.128,0.5557140592803931,0.6439983613273249,0,0.460880195599022,1.0
17,50,baps,0.2,1.0,50,9,4,16,9.0,528.6444653061226,0.04897448979591837,0.6675918367346939,58.72615131578947,116.0,13.788,26.0,0.5558633425669437,0.645083932853717,0,0.4629934210526316,1.0
18,50,baps,0.2,0.98,49,9,5,14,9.0,530.5127416666667,0.05685714285714286,0.696,54.86256117455139,114.0,14.092,27.0,0.558489927205011,0.6474605206999573,0,0.43230016313213704,1.0
19,50,baps,0.2,1.0,50,13,4,15,9.0,528.9435510204083,0.052903401360544215,0.6613061224489797,57.78108651911469,115.0,13.596,27.0,0.5547573155773612,0.636284343654601,0,0.4619718309859155,1.0
20,50,baps,0.2,1.0,50,9,4,14,9.0,535.2414040816327,0.06703790087463557,0.7838367346938776,55.62215113954418,114.0,14.592,28.0,0.5571357698032082,0.6408479412963718,0,0.4306277489004398,1.0
21,50,baps,0.2,1.0,50,10,4,16,9.952,530.6014448979593,0.04904421768707483,0.6929795918367347,56.75208681135226,115.0,13.62,27.264,0.5562667767912451,0.6428945988463556,0,0.4461602671118531,1.0
22,50,baps,0.2,1.0,50,9,5,13,8.0,531.1538693877552,0.06716483516483515,0.7082448979591837,54.024570024570025,113.0,14.296,27.5,0.5533232881299179,0.639877031181379,0,0.44226044226044225,1.0
23,50,baps,0.2,1.0,50,8,5,15,10.5,533.0180408163267,0.05521904761904762,0.7422040816326531,51.99429502852486,115.0,14.912,28.64,0.5551240925206821,0.6403094112591319,0,0.4111654441727791,1.0
24,50,baps,0.2,1.0,50,12,3,15,9.08,528.2278367346939,0.05305850340136054,0.6588571428571429,54.28307939053729,115.0,14.296,27.08,0.5580583756345178,0.6496320523303353,0,0.42702485966319165,1.0
25,50,baps,0.2,1.0,50,10,4,16,9.216,529.2235591836735,0.04896428571428571,0.6749387755102041,59.74770642201835,115.0,13.684,26.236,0.5544516622086358,0.6413690476190477,0,0.46788990825688076,1.0
26,50,baps,0.2,1.0,50,11,5,16,10.0,531.373893877551,0.056127551020408166,0.7116734693877552,53.4701030927835,116.0,14.128,28.0,0.5577841451766953,0.6501240694789082,0,0.41360824742268043,1.0
27,50,baps,0.2,1.0,50,11,5,17,10.004,535.0870285714286,0.058621048419367744,0.7759183673469388,57.44200497100248,117.0,13.488,27.004,0.5560067681895093,0.6414529914529915,0,0.4494614747307374,1.0
28,50,baps,0.2,1.0,50,11,5,15,9.528,530.1349714285715,0.05214693877551021,0.6842448979591836,56.09943411479386,115.0,14.0,27.528,0.5555555555555556,0.6386946386946387,0,0.4462409054163298,1.0
29,50,baps,0.2,1.0,50,11,4,17,10.624,528.334106122449,0.04400056022408963,0.6631836734693878,57.76632860040568,117.0,14.492,27.252,0.5518542829012143,0.6313383208645054,0,0.4430020283975659,1.0
30,50,baps,0.2,0.88,44,8,4,18,10.56,530.8790418604652,0.05310852713178295,0.7131162790697674,59.00646054453161,118.0,12.896,24.06,0.5576228323699421,0.6440831074977417,0,0.44347023534840796,1.0
31,50,baps,0.2,1.0,50,7,5,15,9.5,532.2038938775511,0.05286938775510204,0.7272653061224489,57.20478943022296,115.0,14.0,27.068,0.5516525350406645,0.6343989194056732,0,0.45706028075970273,1.0
32,50,baps,0.2,1.0,50,18,4,22,12.056,523.7524000000001,0.028442795299938154,0.572734693877551,63.65691382765531,122.0,13.048,25.556,0.5569019158342885,0.6452152110321772,0,0.4677354709418838,1.0
33,50,baps,0.2,1.0,50,12,4,15,9.5,526.5775183673471,0.043201360544217686,0.6284897959183674,57.40484003281378,115.0,14.204,26.5,0.5536401673640168,0.6408791208791209,0,0.4585726004922067,1.0
34,50,baps,0.2,1.0,50,7,4,16,9.0,530.5327755102043,0.052081632653061226,0.6995918367346939,60.054449410808616,116.0,13.22,26.0,0.5554823839315114,0.638911788953009,0,0.4685087362860626,1.0
35,50,baps,0.2,1.0,50,10,6,14,8.5,531.4686612244898,0.05819047619047619,0.7084081632653061,58.57078743370053,114.0,13.288,26.5,0.556727334580711,0.6406579502319696,0,0.47531619747042025,1.0
36,50,baps,0.2,1.0,50,11,4,19,12.0,534.6350693877552,0.04978732545649839,0.7768163265306122,58.83228511530398,119.0,14.936,28.0,0.5543611793611793,0.6422829581993569,0,0.43689727463312367,1.0
37,50,baps,0.2,1.0,50,10,5,15,9.5,529.5105714285714,0.04914965986394558,0.6755102040816326,56.55077044646385,115.0,13.9,27.0,0.5555555555555556,0.6374294398610508,0,0.4543658632951403,1.0
38,50,baps,0.2,1.0,50,8,5,15,10.0,534.2678693877551,0.061093877551020415,0.7583673469387754,54.1301535974131,115.0,14.34,28.5,0.5551405193881181,0.6456766917293233,0,0.41915925626515765,1.0
39,50,baps,0.2,0.76,38,13,3,22,12.168,522.649891891892,0.03544553644553645,0.568,64.07960199004975,122.0,11.312,19.668,0.5516978252575353,0.6349601593625498,0,0.48369264787175237,1.0
0,50,ewma,0.2,1.0,50,9,5,15,11.408,536.4656571428573,0.07112928613336776,0.8096326530612244,43.4764,111.0,16.984,31.932,0.49133322533614127,0.6699613235926085,0,0.3476,1.0
1,50,ewma,0.2,0.94,47,13,4,19,13.368,532.7930782608696,0.055535505564341885,0.743391304347826,45.524478501489995,113.0,16.368,30.184,0.48587979724837077,0.6689128481581311,0,0.35461898680289483,1.0
2,50,ewma,0.2,1.0,50,10,4,15,11.748,538.6982285714286,0.07174188623168215,0.8415510204081632,41.1754953497776,112.0,17.32,33.028,0.4957642075538299,0.6732245681381958,0,0.317428224828144,1.0
3,50,ewma,0.2,1.0,50,8,4,16,11.62,537.6890693877551,0.07188884448884449,0.8328163265306122,43.74758064516129,112.0,17.2,32.316,0.49084723797181273,0.665663944993554,0,0.3443548387096774,1.0
4,50,ewma,0.2,1.0,50,9,4,15,11.184,537.1455346938777,0.07348489605632463,0.8206530612244899,42.768225874420565,111.0,17.128,32.104,0.49585987261146497,0.6698198198198199,0,0.33839022334597557,1.0
5,50,ewma,0.2,1.0,50,9,4,14,10.54,536.3453551020409,0.07695762967191538,0.8090612244897959,41.90145268943856,111.0,17.204,31.86,0.48967647536985853,0.6756066411238825,0,0.3349038084020416,1.0
6,50,ewma,0.2,1.0,50,11,5,16,11.82,537.0483836734695,0.06914357422622729,0.8146938775510203,43.19690635451505,112.0,17.312,32.732,0.4916873010258224,0.6679389312977099,0,0.33653846153846156,1.0
7,50,ewma,0.2,0.98,49,12,6,19,13.196,539.96865,0.06580616709679211,0.863,43.62190963341858,114.0,16.404,31.788,0.49435944985319114,0.6788064940763493,0,0.3235294117647059,1.0
8,50,ewma,0.2,1.0,50,9,5,13,10.376,538.2918448979592,0.0811801357372786,0.8395102040816327,42.58933658933659,111.0,16.996,32.328,0.4926983073348822,0.6681654676258992,0,0.34065934065934067,1.0
9,50,ewma,0.2,1.0,50,11,4,15,11.22,535.5304000000001,0.07076625007645415,0.7906122448979591,43.24723974763407,112.0,17.068,31.916,0.49044897959183675,0.6821052631578948,0,0.3430599369085173,1.0
10,50,ewma,0.2,1.0,50,10,4,17,12.288,534.3286040816326,0.0633198507841365,0.7768163265306122,46.06718557968046,113.0,17.388,31.58,0.4905140758873929,0.6680194805194806,0,0.3609176566980746,1.0
11,50,ewma,0.2,0.98,49,11,4,16,12.108,533.0603666666667,0.06264909072409072,0.7559166666666667,43.66624525916561,112.0,17.388,31.236,0.4945261182358461,0.6757215619694398,0,0.3438685208596713,1.0
12,50,ewma,0.2,1.0,50,9,6,15,10.908,539.5029142857144,0.07895318196542686,0.8564897959183674,44.257790368271955,112.0,16.708,32.216,0.4906610362189378,0.6679470763977806,0,0.349251315256981,1.0
13,50,ewma,0.2,1.0,50,10,4,15,12.088,535.5710285714288,0.06623164873675078,0.796734693877551,43.66193293885602,113.0,17.516,32.12,0.4897925853339866,0.677324358435002,0,0.3388560157790927,1.0
14,50,ewma,0.2,0.94,47,8,4,14,10.684,537.8101826086958,0.07825604033647512,0.8343478260869565,42.298545765611635,111.0,16.18,30.4,0.4905920939064388,0.6746714997734481,0,0.334901625320787,1.0
15,50,ewma,0.2,1.0,50,10,4,14,10.912,536.2362612244899,0.07378183403897691,0.8060408163265306,42.773038229376255,111.0,17.612,32.364,0.49332877180978446,0.6708449396471681,0,0.34004024144869216,1.0
16,50,ewma,0.2,1.0,50,12,4,18,12.548,533.5805551020409,0.060879391810004055,0.7609795918367347,43.74572127139364,112.0,17.628,32.244,0.4909463076680838,0.6681950812838683,0,0.3475957620211899,1.0
17,50,ewma,0.2,1.0,50,9,4,16,10.468,536.4341306122451,0.07764720834720837,0.8097142857142858,42.858552631578945,111.0,17.176,31.804,0.4927778622472252,0.6776723070573669,0,0.3441611842105263,1.0
18,50,ewma,0.2,0.98,49,9,5,14,10.664,537.3045833333334,0.07749929098679098,0.8240833333333334,43.633768352365415,111.0,16.9,31.596,0.49077181208053694,0.6703056768558951,0,0.3466557911908646,1.0
19,50,ewma,0.2,1.0,50,13,4,15,11.38,536.7512408163266,0.07070543538094559,0.804,41.63983903420523,112.0,17.26,32.976,0.490868366643694,0.6721311475409836,0,0.32796780684104626,1.0
20,50,ewma,0.2,1.0,50,9,4,14,10.208,542.4914448979592,0.08953352112739867,0.9121632653061225,44.217912834866056,111.0,16.368,32.032,0.49071661237785014,0.6694915254237288,0,0.34986005597760894,1.0
21,50,ewma,0.2,1.0,50,10,4,16,12.68,537.805355102041,0.06531513520493112,0.8301224489795918,42.34849749582638,112.0,17.576,33.176,0.49001222992254384,0.6729934924078091,0,0.3259599332220367,1.0
22,50,ewma,0.2,1.0,50,9,5,13,9.552,538.7196571428572,0.08804060134876462,0.841795918367347,40.76740376740377,110.0,16.632,32.32,0.49196088181667497,0.6743346865133063,0,0.3321048321048321,1.0
23,50,ewma,0.2,1.0,50,8,5,15,11.472,539.8227346938776,0.07555326895326897,0.8650612244897959,41.50325998370008,112.0,16.8,32.644,0.49178150423377054,0.6771441400987877,0,0.3243683781581092,1.0
24,50,ewma,0.2,1.0,50,12,3,15,11.456,534.0468408163267,0.06719195067970578,0.7682448979591836,42.44346431435445,111.0,17.468,31.972,0.49272869429241595,0.6806794055201698,0,0.3360064153969527,1.0
25,50,ewma,0.2,1.0,50,10,4,16,11.54,536.2651428571429,0.07027193803928497,0.8116734693877552,44.606338615512925,112.0,17.956,32.204,0.4909297052154195,0.6705822267620021,0,0.35154295246038364,1.0
26,50,ewma,0.2,1.0,50,11,5,16,12.376,536.6353959183674,0.06554554085370412,0.808734693877551,42.70185567010309,112.0,17.624,33.096,0.4918745275888133,0.6664964249233912,0,0.3303092783505155,1.0
27,50,ewma,0.2,1.0,50,11,5,17,11.7,544.0964326530612,0.080830953626872,0.9370612244897959,42.53065451532726,113.0,16.616,32.764,0.49101497504159736,0.675,0,0.3272576636288318,1.0
28,50,ewma,0.2,1.0,50,11,5,15,11.556,536.572693877551,0.06988230680883742,0.8065306122448981,43.81770412287793,112.0,17.1,32.408,0.48707055781307723,0.664908916586769,0,0.3480194017784964,1.0
29,50,ewma,0.2,1.0,50,11,4,17,12.96,534.5082775510205,0.060016124918165735,0.7752653061224489,43.56227180527383,113.0,17.496,32.28,0.4922605611093196,0.6753698868581375,0,0.3318458417849899,1.0
30,50,ewma,0.2,0.88,44,8,4,18,12.836,536.5142418604652,0.06342824191312563,0.811627906976744,45.91878172588832,114.0,15.104,28.028,0.4895628902765388,0.6736596736596736,0,0.3511767420396862,1.0
31,50,ewma,0.2,1.0,50,7,5,15,10.776,540.1586448979592,0.0818327728960382,0.8784489795918368,43.22378199834847,111.0,17.188,32.388,0.4931063829787234,0.6635294117647059,0,0.34145334434351776,1.0
32,50,ewma,0.2,1.0,50,18,4,22,14.272,530.1719836734695,0.048733404910415716,0.6921632653061224,44.58557114228457,114.0,17.52,32.04,0.49335278858625164,0.6702401372212693,0,0.34228456913827654,1.0
33,50,ewma,0.2,1.0,50,12,4,15,11.128,533.9382448979592,0.06927026782741068,0.7665306122448979,43.00984413453651,111.0,17.4,31.852,0.4947856315179606,0.6763241285649615,0,0.3445447087776866,1.0
34,50,ewma,0.2,1.0,50,7,4,16,12.68,538.4311020408163,0.06661893752505997,0.8446530612244898,44.38155221454693,113.0,16.924,32.196,0.4934391705815649,0.6729694886119467,0,0.33969930922389274,1.0
35,50,ewma,0.2,1.0,50,10,6,14,10.54,541.5590040816327,0.0843017982017982,0.8861224489795918,40.79110567115463,111.0,16.644,33.012,0.48935813641695997,0.6850635129215944,0,0.32068543451652387,1.0
36,50,ewma,0.2,1.0,50,11,4,19,13.068,542.4801877551021,0.07003000975948154,0.9130612244897959,46.18616352201258,114.0,16.548,32.144,0.49026171637248933,0.6684514003294892,0,0.35136268343815513,1.0
37,50,ewma,0.2,1.0,50,10,5,15,11.444,536.5870040816327,0.07098164194082562,0.8104489795918367,44.20466218885816,111.0,17.144,32.144,0.48773273012006263,0.6600088770528184,0,0.3528249703674437,1.0
38,50,ewma,0.2,1.0,50,8,5,15,11.608,541.5615428571429,0.0768124927226968,0.8915918367346939,41.891269199676636,112.0,17.308,33.512,0.4903693232019791,0.664753706360593,0,0.322554567502021,1.0
39,50,ewma,0.2,0.76,38,13,3,22,14.348,526.4748972972974,0.04429936939518983,0.6375135135135136,49.448866777224985,116.0,13.276,22.58,0.49370182365106224,0.6690833764888658,0,0.38584853510226647,1.0
0,50,oracle,0.2,1.0,50,9,5,15,7.38,527.0768734693879,0.07563111876785346,0.5641632653061225,5.648,9.0,0.0,16.364,1.0,1.0,0,0.0,1.0
1,50,oracle,0.2,0.94,47,13,4,19,7.868,523.8684608695653,0.06491605351170568,0.516,5.759472115793955,9.0,0.0,14.844,1.0,1.0,0,0.0,1.0
2,50,oracle,0.2,1.0,50,10,4,15,7.748,529.0030530612245,0.07618807315133845,0.5932244897959184,6.177517185604529,9.0,0.0,16.888,1.0,1.0,0,0.0,1.0
3,50,oracle,0.2,1.0,50,8,4,16,7.496,527.407648979592,0.07555351473922903,0.5690612244897959,5.8540322580645165,9.0,0.0,16.332,1.0,1.0,0,0.0,1.0
4,50,oracle,0.2,1.0,50,9,4,15,7.232,526.9229387755103,0.07709319138910976,0.5616326530612245,5.592920353982301,9.0,0.0,16.048,1.0,1.0,0,0.0,1.0
5,50,oracle,0.2,1.0,50,9,4,14,6.696,526.3733959183675,0.08199980563654033,0.5533061224489795,5.291323125245387,8.0,0.0,15.852,1.0,1.0,0,0.0,1.0
6,50,oracle,0.2,1.0,50,11,5,16,7.436,527.6855102040818,0.07674723326560061,0.573469387755102,5.751672240802676,9.0,0.0,16.692,1.0,1.0,0,0.0,1.0
7,50,oracle,0.2,0.98,49,12,6,19,8.184,529.4720833333334,0.07293263588263588,0.6,6.712702472293265,10.0,0.0,16.28,1.0,1.0,0,0.0,1.0
8,50,oracle,0.2,1.0,50,9,5,13,6.956,528.091093877551,0.08291137026239068,0.5793469387755102,5.539275539275539,8.0,0.0,16.484,1.0,1.0,0,0.0,1.0
9,50,oracle,0.2,1.0,50,11,4,15,6.94,526.4216979591837,0.07986297670583384,0.554204081632653,5.4321766561514195,9.0,0.0,16.088,1.0,1.0,0,0.0,1.0
10,50,oracle,0.2,1.0,50,10,4,17,7.568,524.3486775510204,0.06860851959831551,0.5227755102040816,5.997132322818517,9.0,0.0,15.324,1.0,1.0,0,0.0,1.0
11,50,oracle,0.2,0.98,49,11,4,16,7.376,522.975575,0.06788148148148147,0.50225,5.552886641382217,9.0,0.0,14.892,1.0,1.0,0,0.0,1.0
12,50,oracle,0.2,1.0,50,9,6,15,7.348,529.2444979591837,0.08069595076125688,0.5965714285714286,5.963172804532578,9.0,0.0,16.564,1.0,1.0,0,0.0,1.0
13,50,oracle,0.2,1.0,50,10,4,15,7.544,525.7264897959184,0.0722548605589422,0.5436734693877552,6.056015779092702,10.0,0.0,15.844,1.0,1.0,0,0.0,1.0
14,50,oracle,0.2,0.94,47,8,4,14,6.852,527.5973391304349,0.08289696342305038,0.5719130434782609,5.466638152266895,8.0,0.0,15.368,1.0,1.0,0,0.0,1.0
15,50,oracle,0.2,1.0,50,10,4,14,6.992,526.6000979591837,0.07914314868804663,0.5568163265306122,5.504627766599597,9.0,0.0,16.032,1.0,1.0,0,0.0,1.0
16,50,oracle,0.2,1.0,50,12,4,18,7.584,524.0363020408165,0.06785705156521482,0.5184489795918368,5.396088019559902,9.0,0.0,15.748,1.0,1.0,0,0.0,1.0
17,50,oracle,0.2,1.0,50,9,4,16,6.508,526.2222693877552,0.08398163265306123,0.5509387755102041,5.1792763157894735,8.0,0.0,15.696,1.0,1.0,0,0.0,1.0
18,50,oracle,0.2,0.98,49,9,5,14,6.836,527.4250583333334,0.08266537097162098,0.56925,5.484910277324633,8.0,0.0,15.908,1.0,1.0,0,0.0,1.0
19,50,oracle,0.2,1.0,50,13,4,15,7.412,528.2626612244898,0.07801599081190917,0.5822857142857142,5.638229376257545,9.0,0.0,16.992,1.0,1.0,0,0.0,1.0
20,50,oracle,0.2,1.0,50,9,4,14,6.824,531.0202122448981,0.09038415937803691,0.6231020408163265,6.157137145141943,8.0,0.0,16.704,1.0,1.0,0,0.0,1.0
21,50,oracle,0.2,1.0,50,10,4,16,8.312,528.7410938775511,0.07031449684102745,0.5895510204081632,6.267111853088481,10.0,0.0,17.184,1.0,1.0,0,0.0,1.0
22,50,oracle,0.2,1.0,50,9,5,13,6.464,528.8226612244898,0.09042257855523161,0.5904489795918367,4.988943488943489,8.0,0.0,16.768,1.0,1.0,0,0.0,1.0
23,50,oracle,0.2,1.0,50,8,5,15,7.704,529.4550775510205,0.07706948199193096,0.6000816326530612,6.10880195599022,9.0,0.0,17.06,1.0,1.0,0,0.0,1.0
24,50,oracle,0.2,1.0,50,12,3,15,7.26,524.8420897959185,0.07266971169420149,0.5304489795918368,5.419005613472334,8.0,0.0,15.76,1.0,1.0,0,0.0,1.0
25,50,oracle,0.2,1.0,50,10,4,16,7.204,526.2793714285714,0.07573214359336808,0.5517551020408162,5.7889908256880735,9.0,0.0,15.652,1.0,1.0,0,0.0,1.0
26,50,oracle,0.2,1.0,50,11,5,16,7.696,527.3689469387755,0.07373234679153046,0.5688163265306123,5.960824742268041,10.0,0.0,16.768,1.0,1.0,0,0.0,1.0
27,50,oracle,0.2,1.0,50,11,5,17,7.536,532.8171591836735,0.08594798716023205,0.6502857142857142,6.640845070422535,10.0,0.0,17.288,1.0,1.0,0,0.0,1.0
28,50,oracle,0.2,1.0,50,11,5,15,7.608,528.0733387755103,0.07560235886562416,0.5793469387755101,5.8326596604688765,9.0,0.0,16.832,1.0,1.0,0,0.0,1.0
29,50,oracle,0.2,1.0,50,11,4,17,7.728,524.922718367347,0.06858289307064817,0.5317551020408162,5.976876267748478,10.0,0.0,15.9,1.0,1.0,0,0.0,1.0
30,50,oracle,0.2,0.88,44,8,4,18,7.468,526.1089302325581,0.07392637569149196,0.5493023255813952,6.366405168435625,10.0,0.0,13.832,1.0,1.0,0,0.0,1.0
31,50,oracle,0.2,1.0,50,7,5,15,6.892,529.2879755102042,0.08613275024295433,0.5972244897959184,5.765895953757226,8.0,0.0,16.572,1.0,1.0,0,0.0,1.0
32,50,oracle,0.2,1.0,50,18,4,22,8.068,522.8420489795919,0.06187414286393879,0.5006530612244897,5.692184368737475,10.0,0.0,15.716,1.0,1.0,0,0.0,1.0
33,50,oracle,0.2,1.0,50,12,4,15,7.076,524.7021142857145,0.07412646582442502,0.5283265306122448,5.219031993437244,8.0,0.0,15.708,1.0,1.0,0,0.0,1.0
34,50,oracle,0.2,1.0,50,7,4,16,8.288,527.8844734693879,0.06950316576847189,0.5762448979591837,6.631044290938643,10.0,0.0,16.448,1.0,1.0,0,0.0,1.0
35,50,oracle,0.2,1.0,50,10,6,14,7.188,531.5584571428572,0.08739300291545189,0.631673469387755,5.88453692370461,9.0,0.0,17.444,1.0,1.0,0,0.0,1.0
36,50,oracle,0.2,1.0,50,11,4,19,8.14,530.5683918367348,0.07594569308242777,0.6162448979591836,7.112788259958071,10.0,0.0,16.528,1.0,1.0,0,0.0,1.0
37,50,oracle,0.2,1.0,50,10,5,15,7.38,527.6174857142857,0.07744018022793533,0.5723265306122448,5.5685499802449625,9.0,0.0,16.52,1.0,1.0,0,0.0,1.0
38,50,oracle,0.2,1.0,50,8,5,15,7.968,531.153942857143,0.07774039815060224,0.6256326530612245,6.525464834276475,10.0,0.0,17.416,1.0,1.0,0,0.0,1.0
39,50,oracle,0.2,0.76,38,13,3,22,7.38,518.4596432432432,0.05792977202977202,0.43362162162162166,5.9673852957435045,10.0,0.0,10.06,1.0,1.0,0,0.0,1.0
0,50,csma,0.2,1.0,50,9,5,15,15.0,1269.5282448979592,1.0,15.0,19.909404659188954,109.0,nan,nan,nan,nan,0,0.0,0.95351707116413
1,50,csma,0.2,0.94,47,13,4,19,19.0,1455.4157826086957,1.0,19.0,12.073659673659673,18.799999999999955,nan,nan,nan,nan,0,0.0,0.9322033898305084
2,50,csma,0.2,1.0,50,10,4,15,15.0,1273.4601469387758,1.0,15.0,21.920155373327578,109.0,nan,nan,nan,nan,0,0.0,0.9622093023255814
3,50,csma,0.2,1.0,50,8,4,16,16.0,1314.7317632653067,1.0,16.0,14.925297113752123,104.0,nan,nan,nan,nan,0,0.0,0.9647829647829648
4,50,csma,0.2,1.0,50,9,4,15,15.0,1271.9293224489795,1.0,15.0,18.42702468601126,106.0,nan,nan,nan,nan,0,0.0,0.945149406467458
5,50,csma,0.2,1.0,50,9,4,14,14.0,1222.9151265306123,1.0,14.0,22.5033921302578,109.5,nan,nan,nan,nan,0,0.0,0.8991459943066287
6,50,csma,0.2,1.0,50,11,5,16,16.0,1322.101330612245,1.0,16.0,17.196474634565778,106.0,nan,nan,nan,nan,0,0.0,0.9241160111243544
7,50,csma,0.2,0.98,49,12,6,19,19.0,1468.033725,1.0,19.0,11.937853107344633,18.0,nan,nan,nan,nan,0,0.0,0.9627615062761506
8,50,csma,0.2,1.0,50,9,5,13,13.0,1188.1808326530615,1.0,13.0,30.121225577264653,111.0,nan,nan,nan,nan,0,0.0,0.9018822587104526
9,50,csma,0.2,1.0,50,11,4,15,15.0,1273.54506122449,1.0,15.0,19.53507194244604,108.0,nan,nan,nan,nan,0,0.0,0.9077551020408163
10,50,csma,0.2,1.0,50,10,4,17,17.0,1364.4952000000003,1.0,17.0,12.71484888304862,17.0,nan,nan,nan,nan,0,0.0,0.9540325950689511
11,50,csma,0.2,0.98,49,11,4,16,16.0,1325.2342833333337,1.0,16.0,17.695004803073967,107.94999999999982,nan,nan,nan,nan,0,0.0,0.8784810126582279
12,50,csma,0.2,1.0,50,9,6,15,15.0,1280.83986122449,1.0,15.0,23.45190713101161,110.0,nan,nan,nan,nan,0,0.0,0.9667334669338677
