net,burst,scheme,p,reachable,nodes,tree_frame,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
13,50,baps,0.2,1.0,100,18,12.144,528.3963151515152,0.04870242103575437,0.6993535353535353,53.458835341365464,118.0,37.66,57.628,0.47977174628721925,0.5656722200697404,0,0.39357429718875503,1.0
14,50,baps,0.2,1.0,100,18,13.284,537.595494949495,0.056784832451499116,0.8347878787878787,50.08732017397123,118.0,34.54,62.592,0.4700705687007057,0.5624256837098692,0,0.359819337571094,1.0
15,50,baps,0.2,1.0,100,18,13.252,533.0474383838384,0.05306903231448686,0.7785454545454545,48.875164257555845,118.0,39.52,62.772,0.46882325363338023,0.5873427091043671,0,0.3425317564607972,1.0
16,50,baps,0.2,0.82,82,20,13.192,529.577175308642,0.04579494415049971,0.7244444444444444,54.91010342084328,120.0,30.44,47.216,0.49360112097150866,0.5129584352078239,0,0.4009546539379475,1.0
17,50,baps,0.2,0.97,97,20,13.452,529.6697,0.0452041335978836,0.7206666666666667,52.15998043052838,119.0,36.444,57.148,0.4771295989393437,0.5507084265473527,0,0.3803816046966732,1.0
18,50,baps,0.2,1.0,100,20,15.692,537.2218545454546,0.04973323444232535,0.837050505050505,40.19294442254631,119.0,37.236,64.848,0.46675011735252697,0.6519541778975741,0,0.2654710287741427,1.0
19,50,baps,0.2,1.0,100,19,13.528,528.2460000000001,0.04273383374260567,0.7000808080808081,51.911886186324004,119.0,37.352,57.58,0.487778958554729,0.5583864118895966,0,0.37150068838916933,1.0
20,50,baps,0.2,1.0,100,18,13.08,535.7981414141415,0.05679148629148628,0.8174545454545455,48.86419996063767,118.0,37.06,62.244,0.4581143494186972,0.6013945380592679,0,0.35130879748081084,1.0
21,50,baps,0.2,1.0,100,18,12.716,533.3917050505053,0.0550353695687029,0.7863030303030303,52.50463292943692,118.0,38.116,60.48,0.4806153846153846,0.5623333333333334,0,0.38869090045141363,1.0
22,50,baps,0.2,0.97,97,17,11.968,528.7241583333334,0.04807336893090569,0.7071666666666667,55.88363201911589,116.0,35.808,54.848,0.48835409734581753,0.5238869028274293,0,0.415531660692951,1.0
23,50,baps,0.2,0.97,97,19,13.8,533.8430125,0.04931605141325536,0.7868333333333334,56.88947368421053,119.0,35.424,57.98,0.4780238500851789,0.5621262458471761,0,0.4004385964912281,1.0
24,50,baps,0.2,1.0,100,18,13.412,536.2436606060606,0.056122640546882964,0.8307878787878787,45.98890311566368,118.0,38.092,63.42,0.46095901506560827,0.6357006975269499,0,0.32309005548442166,1.0
25,50,baps,0.2,0.99,99,18,13.42,534.1873959183674,0.052852721088435375,0.7880816326530612,46.65068903535051,117.0,36.292,61.012,0.4710254975621453,0.5970978697128744,0,0.3323347313760735,1.0
26,50,baps,0.2,1.0,100,20,14.184,528.789898989899,0.041250617283950616,0.7105050505050505,57.92692974848222,120.0,37.716,58.028,0.48359168865435354,0.5194986072423399,0,0.4282307025151778,1.0
27,50,baps,0.2,1.0,100,19,13.44,533.6469535353536,0.051435474207404026,0.7795959595959596,52.352649006622514,119.0,36.776,61.308,0.47681468130427657,0.5491803278688525,0,0.39445364238410596,1.0
28,50,baps,0.2,1.0,100,18,12.288,524.9747434343435,0.0429722302388969,0.6548686868686868,57.516265538217404,118.0,40.4,57.116,0.48553194575386177,0.5318860244233379,0,0.4311028828352288,1.0
29,50,baps,0.2,1.0,100,18,12.272,528.9162424242425,0.04467314413981081,0.704969696969697,58.37370580191444,117.0,34.676,55.66,0.4944485566247224,0.5131025558071821,0,0.4403203750732565,1.0
30,50,baps,0.2,0.93,93,19,12.28,528.9243913043479,0.04725698485343794,0.723695652173913,59.10567246111619,119.0,35.772,52.676,0.4848011252637337,0.5116830342025059,0,0.4263494967978042,1.0
31,50,baps,0.2,1.0,100,17,12.34,533.309187878788,0.057644916956681655,0.7863838383838384,44.97295570698467,117.0,39.096,62.0,0.4694673668417104,0.5921348314606741,0,0.3149488926746167,1.0
32,50,baps,0.2,1.0,100,20,14.144,530.6797777777779,0.0460156310580553,0.7418585858585859,49.30725190839695,119.0,37.684,59.584,0.47863439414313463,0.6026536312849162,0,0.3482824427480916,1.0
33,50,baps,0.2,1.0,100,19,13.272,538.2485292929293,0.05659245335561125,0.8419797979797979,52.0455085753099,118.0,32.256,60.556,0.4802892671311403,0.5847609307082587,0,0.369502462217694,1.0
34,50,baps,0.2,1.0,100,18,12.744,531.9123636363638,0.05130952380952381,0.7577373737373737,49.50839030453698,118.0,36.732,59.124,0.47702176031178956,0.5543964232488823,0,0.3517712865133623,1.0
35,50,baps,0.2,1.0,100,24,15.588,525.2827434343435,0.03220827320827321,0.640888888888889,62.409016200986144,123.0,36.796,56.424,0.49292127071823205,0.5063765941485371,0,0.44681850199577366,1.0
36,50,baps,0.2,0.97,97,21,14.296,527.6654750000001,0.03998244047619048,0.693375,58.64573694646398,121.0,37.492,56.524,0.4870148818208345,0.5194805194805194,0,0.42079753249614454,1.0
37,50,baps,0.2,0.96,96,21,14.484,531.7061473684211,0.04675263157894737,0.7635368421052632,52.38461538461539,121.0,37.972,57.756,0.4800209845239136,0.5352356247297881,0,0.3599781001916233,1.0
38,50,baps,0.2,1.0,100,17,11.748,532.3891515151516,0.05604072942308236,0.7617373737373737,48.897294207317074,117.0,35.212,58.312,0.4805350969487449,0.5691922354414527,0,0.35327743902439024,1.0
39,50,baps,0.2,1.0,100,19,12.5,528.5181858585859,0.04523586744639377,0.6997171717171718,55.93584260051326,118.0,35.76,56.516,0.4971027503468538,0.5075075075075075,0,0.4076133447390932,1.0
40,50,baps,0.2,1.0,100,18,12.308,537.002795959596,0.061549783549783556,0.8264646464646465,50.40127150336574,118.0,33.5,59.66,0.4842366570128258,0.5601895734597157,0,0.3567688855646971,1.0
41,50,baps,0.2,1.0,100,19,13.356,531.5176646464647,0.05027798452359856,0.7564040404040404,48.88312810542234,118.0,38.456,59.92,0.47504747436384354,0.5604938271604938,0,0.3421905379131562,1.0
42,50,baps,0.2,1.0,100,17,10.812,527.9307878787881,0.049435520470814585,0.6909898989898989,57.02439560439561,117.0,35.188,54.548,0.48732134624250806,0.5277963831212324,0,0.42923076923076925,1.0
43,50,baps,0.2,0.96,96,20,13.236,532.2795705263159,0.04950766917293233,0.7531368421052631,52.61702127659574,120.0,33.264,55.656,0.4827140794772434,0.5326908048971086,0,0.3891377379619261,1.0
44,50,baps,0.2,1.0,100,19,14.532,534.5831959595961,0.04932891810180486,0.7962020202020201,46.021579885171256,119.0,36.884,62.104,0.4801405438435686,0.5971244131455399,0,0.3149871312611364,1.0
45,50,baps,0.2,1.0,100,17,12.06,534.9782545454547,0.05851723113487819,0.8016161616161616,50.004163362410786,117.0,35.488,59.936,0.46939090208172707,0.6039603960396039,0,0.3604282315622522,1.0
46,50,baps,0.2,0.99,99,19,13.536,529.6794040816326,0.04491814996675362,0.7281224489795918,52.74693312227938,119.0,37.884,58.332,0.48073610023492563,0.5315018315018315,0,0.37653343886030866,1.0
47,50,baps,0.2,1.0,100,19,13.096,529.0236363636365,0.047308878256246675,0.7058989898989899,53.52946040934464,119.0,38.108,59.132,0.48010817735392497,0.5682806610611771,0,0.3835021707670043,1.0
48,50,baps,0.2,0.99,99,18,12.068,528.3413673469388,0.04762996436669906,0.6953061224489795,54.00461990760185,118.0,35.952,56.556,0.4772656005017247,0.6013119533527697,0,0.4002519949601008,1.0
49,50,baps,0.2,1.0,100,18,12.836,527.8096888888889,0.04652581369248036,0.6959191919191919,50.46341463414634,118.0,39.612,58.764,0.4766368413577617,0.5791638108293352,0,0.3620648827847502,1.0
0,50,lt,0.2,0.99,99,19,15.584,539.6660734693878,0.05575189705866398,0.8853877551020408,39.66038140132848,120.0,40.196,67.14,0.4254396530956396,0.689111313315135,0,0.2539104349689308,1.0
1,50,lt,0.2,1.0,100,18,15.66,545.5491959595961,0.05964928898262231,0.9615353535353536,36.39711505039972,118.0,36.76,68.976,0.4461748633879781,0.7097859327217125,0,0.210809871393813,1.0
2,50,lt,0.2,1.0,100,20,15.94,537.1308686868688,0.05178297706157731,0.8498585858585859,40.8221066319896,118.0,42.144,67.6,0.4538056115330956,0.643526405451448,0,0.26631989596879063,1.0
3,50,lt,0.2,0.99,99,18,14.04,539.2081020408164,0.060274003657407024,0.8744897959183674,34.63178733031674,115.0,38.256,66.564,0.44035683271492854,0.7074707470747075,0,0.2283182503770739,1.0
4,50,lt,0.2,1.0,100,19,14.676,543.4177292929294,0.06228266377064576,0.9330505050505051,37.36700137822406,118.0,37.9,68.692,0.41664064939119577,0.6934264107038977,0,0.23626698168930893,1.0
5,50,lt,0.2,0.97,97,19,14.716,544.1929083333334,0.06207262600553041,0.932875,35.87144136078783,117.0,33.632,66.392,0.44527141817005095,0.6772949344304449,0,0.23652641002685765,1.0
6,50,lt,0.2,1.0,100,21,15.068,542.7127757575759,0.060368300846769744,0.9240808080808081,37.39836734693878,118.0,36.628,67.556,0.4547330197243542,0.622228791013893,0,0.2370612244897959,1.0
7,50,lt,0.2,1.0,100,18,13.788,535.4707959595961,0.05787958461621564,0.822060606060606,36.01450944265316,117.0,42.064,67.184,0.4301867142750874,0.6971856074100463,0,0.23813910640257946,1.0
8,50,lt,0.2,1.0,100,22,17.076,539.0435232323233,0.050368332358762986,0.8696969696969697,35.61453039713909,119.0,40.028,69.252,0.430538276519864,0.6861885374256186,0,0.2126858648597779,1.0
9,50,lt,0.2,1.0,100,21,16.544,534.9512121212122,0.04713102385829659,0.8112323232323232,36.43186813186813,121.0,41.08,65.588,0.4558104550582926,0.6743068391866913,0,0.21670329670329672,1.0
10,50,lt,0.2,1.0,100,22,16.24,541.0779555555556,0.055042555424373606,0.9014545454545455,37.17612293144208,122.0,38.724,66.668,0.4588637520913654,0.6516816516816517,0,0.22360126083530338,1.0
11,50,lt,0.2,1.0,100,22,17.036,538.6843111111112,0.05031332976787523,0.8679191919191919,38.05555555555556,120.0,38.676,66.32,0.46710579816215336,0.7090227911333126,0,0.22664141414141414,1.0
12,50,lt,0.2,1.0,100,19,14.272,538.9762464646466,0.05928403901175737,0.8748282828282828,37.6790439607341,117.0,40.804,68.536,0.4275948770330793,0.6940107862617088,0,0.24989329918907383,1.0
13,50,lt,0.2,1.0,100,18,14.036,537.5670222222222,0.05879414465510722,0.8467878787878789,32.17369477911647,116.0,39.968,66.504,0.4569778492579867,0.7277323998444185,0,0.19779116465863453,1.0
14,50,lt,0.2,1.0,100,18,14.008,544.7091595959596,0.06724007419595654,0.955030303030303,35.643358982937436,115.0,37.688,70.332,0.43365400563940953,0.6925095419847328,0,0.23619939779190366,1.0
15,50,lt,0.2,1.0,100,18,13.8,537.3126909090911,0.059016039779854396,0.8475555555555556,39.522120017520805,117.0,40.74,67.0,0.45403421073185973,0.6410826844642195,0,0.2588699080157687,1.0
16,50,lt,0.2,0.82,82,20,14.228,538.4956691358026,0.05878169085264602,0.862716049382716,35.61866878811986,119.0,30.412,52.896,0.4725490196078431,0.6730392156862746,0,0.22354813046937153,1.0
17,50,lt,0.2,0.97,97,20,15.548,537.9593416666668,0.053634755023241866,0.8650416666666667,36.29818982387476,117.0,41.548,67.196,0.43642839393688393,0.6824803884945835,0,0.22969667318982387,1.0
18,50,lt,0.2,1.0,100,20,15.672,544.0036808080808,0.05957435729236555,0.947959595959596,25.222112731572725,115.0,39.568,71.924,0.42648323301805674,0.8055461616503212,0,0.1271186440677966,1.0
19,50,lt,0.2,1.0,100,19,15.968,535.1741737373737,0.04935815555464679,0.8217777777777777,39.77994492886645,119.0,41.248,65.552,0.4639253470905091,0.6661936857041504,0,0.2528682882055989,1.0
20,50,lt,0.2,1.0,100,18,13.912,542.3131030303032,0.06492607447019212,0.9238787878787879,35.86498720724267,115.0,39.208,68.892,0.4363607418610205,0.7049752691300553,0,0.2314505018697107,1.0
21,50,lt,0.2,1.0,100,18,14.004,539.8195111111112,0.06303144263144263,0.8922020202020201,38.70681872178665,115.0,40.524,67.312,0.4423269038653654,0.6859725477067291,0,0.26585887384176765,1.0
22,50,lt,0.2,0.97,97,17,13.656,535.5439958333335,0.057232408954743505,0.8213333333333334,43.79139784946236,116.0,38.008,61.428,0.46964658572422857,0.6344086021505376,0,0.3053763440860215,1.0
23,50,lt,0.2,0.97,97,19,15.48,543.1176916666668,0.058843018336439394,0.9371666666666667,39.21578947368421,118.0,37.32,66.144,0.4441890166028097,0.6965058236272879,0,0.2388157894736842,1.0
24,50,lt,0.2,1.0,100,18,14.68,544.0827878787878,0.06406933866292155,0.958949494949495,30.26867264191208,117.0,40.292,71.076,0.40904677132222045,0.805537873965627,0,0.17520273154075972,1.0
25,50,lt,0.2,0.99,99,18,14.68,539.5493102040817,0.05810300403877835,0.8768571428571429,35.07269822248852,116.0,37.864,66.196,0.4475954625339511,0.7066831683168316,0,0.22328739764329938,1.0
26,50,lt,0.2,1.0,100,20,15.628,536.6181292929293,0.05104093897714312,0.836929292929293,41.51300954032958,118.0,39.292,65.592,0.4566507334761826,0.645847871598046,0,0.27905464006938424,1.0
27,50,lt,0.2,1.0,100,19,15.084,541.4502626262628,0.05826001376981769,0.9018585858585858,34.067259933774835,116.0,38.212,69.06,0.4209277591426,0.7509917607567898,0,0.222682119205298,1.0
28,50,lt,0.2,1.0,100,18,13.916,531.2156606060606,0.05233692600394917,0.7577777777777779,40.65591113462047,117.0,42.624,63.944,0.460423311104668,0.6338475499092558,0,0.2755884686590849,1.0
29,50,lt,0.2,1.0,100,18,14.388,538.389103030303,0.05609930619324559,0.8586666666666666,39.97538581754249,117.0,37.324,65.472,0.46745562130177515,0.6408176508760545,0,0.26899785114280134,1.0
30,50,lt,0.2,0.93,93,19,13.872,538.8771652173913,0.0626399317750122,0.8881739130434783,39.87671546203111,116.0,38.776,61.744,0.4404185538029049,0.6613451086956522,0,0.26189387008234216,1.0
31,50,lt,0.2,1.0,100,17,13.904,536.3878989898991,0.05829843101705848,0.8383030303030302,39.38692504258944,117.0,40.74,65.68,0.4515185601799775,0.6592870544090056,0,0.2612862010221465,1.0
32,50,lt,0.2,1.0,100,20,16.04,535.7716525252525,0.05107061791932793,0.8330101010101012,35.55033396946565,117.0,41.876,66.796,0.44824240614971267,0.7162399158190109,0,0.23091603053435114,1.0
33,50,lt,0.2,1.0,100,19,15.436,550.5349616161616,0.06636304566129128,1.0353939393939395,30.489726608931907,117.0,34.032,71.476,0.4406943954881917,0.7775499743721168,0,0.16709118695873662,1.0
34,50,lt,0.2,1.0,100,18,14.22,538.5342303030303,0.06001564096100638,0.8705050505050504,37.10379117464264,116.0,39.552,66.12,0.45829952944994323,0.6181750186985789,0,0.2399005593536358,1.0
35,50,lt,0.2,1.0,100,24,17.796,533.2433494949496,0.04207079086920985,0.770060606060606,42.837285747828126,122.0,39.004,64.792,0.47088258131308774,0.6573899962391877,0,0.27682554590279407,1.0
36,50,lt,0.2,0.97,97,21,15.448,534.8524416666668,0.05071134370015949,0.8074166666666668,41.24146287728575,119.0,38.492,63.204,0.45663265306122447,0.6594900849858357,0,0.2742894910773298,1.0
37,50,lt,0.2,0.96,96,21,15.264,536.4439789473685,0.05358821599453178,0.8423578947368421,43.075554338899536,120.0,39.6,62.348,0.4648195087841972,0.6305760069294066,0,0.28141253764029567,1.0
38,50,lt,0.2,1.0,100,17,13.884,539.5490505050504,0.061752606276670445,0.8844040404040404,34.41653963414634,117.0,39.076,66.316,0.4353179668143254,0.7085822068531908,0,0.21436737804878048,1.0
39,50,lt,0.2,1.0,100,19,13.756,536.916096969697,0.05868570824105584,0.836,38.48674080410608,116.0,38.148,65.044,0.4699021207177814,0.6391304347826087,0,0.2617621899059025,1.0
40,50,lt,0.2,1.0,100,18,14.116,542.7701818181819,0.06474784205693297,0.926141414141414,38.32423335826477,118.0,37.54,67.148,0.45307202513850986,0.6493506493506493,0,0.2425205684367988,1.0
41,50,lt,0.2,1.0,100,19,14.2,537.3639515151515,0.05919264837763759,0.8526868686868686,35.33786995031324,117.0,40.82,66.276,0.4499544349939247,0.6765536723163842,0,0.22337437891553252,1.0
42,50,lt,0.2,1.0,100,17,13.82,537.3335474747475,0.05956933086059646,0.8537373737373737,38.25802197802198,117.0,40.592,65.556,0.4658575927490591,0.666890305266689,0,0.26065934065934065,1.0
43,50,lt,0.2,0.96,96,20,14.044,540.9840673684212,0.06294899129802177,0.8935157894736843,35.74150802538261,118.0,34.952,63.168,0.4540003036283589,0.6897543125980136,0,0.23665546845837998,1.0
44,50,lt,0.2,1.0,100,19,15.18,541.6018424242425,0.05936553569886902,0.9111515151515152,31.470203920015837,116.0,39.22,69.164,0.44812328349099784,0.7337853773584906,0,0.18788358740843397,1.0
45,50,lt,0.2,1.0,100,17,13.604,543.9279030303032,0.06789591998415528,0.9452929292929292,33.818001586042826,116.0,37.348,68.164,0.43103713977500385,0.7359364659166115,0,0.21173671689135606,1.0
46,50,lt,0.2,0.99,99,19,15.868,536.8143959183674,0.051792918681747895,0.8482040816326532,37.185793430945786,119.0,40.584,65.604,0.45226169979652525,0.6675238795003674,0,0.22734467748318163,1.0
47,50,lt,0.2,1.0,100,19,14.684,535.8337535353536,0.05392009532686894,0.8122424242424242,34.227206946454416,117.0,39.224,65.816,0.4503023834934187,0.7190130624092889,0,0.21459582385776307,1.0
48,50,lt,0.2,0.99,99,18,14.764,536.2653102040817,0.054544483061289784,0.8301632653061224,35.31436371272574,116.0,40.696,66.588,0.45569223536786024,0.6817683595177201,0,0.22700545989080217,1.0
49,50,lt,0.2,1.0,100,18,14.316,534.1261131313132,0.05349543924089379,0.7994747474747474,35.150603836135446,117.0,41.42,65.184,0.4553780617678381,0.7276157804459691,0,0.21738100876154393,1.0
0,50,ewma,0.2,0.99,99,19,15.332,546.0465142857144,0.06290672086946492,0.9600408163265306,15.067280908506536,19.0,33.188,67.076,0.4956312625250501,0.9712977099236642,0,0.023998285836725947,1.0
1,50,ewma,0.2,1.0,100,18,14.912,553.0804121212121,0.07101313505270725,1.0591919191919192,15.697601668404587,17.0,31.696,71.28,0.49577157406565425,0.9763295419612665,0,0.017553006604101494,1.0
2,50,ewma,0.2,1.0,100,20,15.696,543.494286868687,0.05909919760704075,0.9267878787878787,15.96150845253576,18.0,35.648,68.0,0.4969410671416402,0.965768078733419,0,0.023927178153446034,1.0
3,50,ewma,0.2,0.99,99,18,14.408,546.36506122449,0.06686789770853396,0.9643265306122449,12.791289592760181,16.0,32.424,68.096,0.4966866519406753,0.9759326113116726,0,0.017345399698340876,1.0
4,50,ewma,0.2,1.0,100,19,14.48,549.5921373737375,0.06977938800158051,1.0095757575757576,14.90175231344753,18.0,32.316,69.444,0.49532418952618457,0.9698654183733177,0,0.023823587320338648,1.0
5,50,ewma,0.2,0.97,97,19,15.344,552.1173041666667,0.06784621325276316,1.0379166666666668,14.431692032229185,18.0,28.636,68.968,0.4947104901881612,0.969485389190587,0,0.022381378692927483,1.0
6,50,ewma,0.2,1.0,100,21,15.756,550.6739515151515,0.06525675930658105,1.0286868686868689,14.951836734693877,18.0,31.756,70.28,0.4958793472886105,0.9723707664884136,0,0.018938775510204082,1.0
7,50,ewma,0.2,1.0,100,18,13.524,540.7963151515152,0.06568019889927199,0.8863030303030303,12.861123906034086,17.0,35.764,66.756,0.49635904294843214,0.9699140401146131,0,0.022570244127130355,1.0
8,50,ewma,0.2,1.0,100,22,16.688,544.9368000000001,0.05609087909654567,0.9370101010101011,14.938829286655373,19.0,32.452,68.492,0.49627113026184955,0.9742300439974858,0,0.018068887634105024,1.0
9,50,ewma,0.2,1.0,100,21,14.964,542.1556282828284,0.061279851442577776,0.9084444444444446,14.756923076923076,19.0,36.42,67.548,0.49661959134615385,0.9680059523809523,0,0.022197802197802197,1.0
10,50,ewma,0.2,1.0,100,22,15.812,547.1511232323234,0.0618056277375632,0.9781010101010101,15.654649330181245,21.0,33.704,67.708,0.49604125808091815,0.9654710023466309,0,0.02304964539007092,1.0
11,50,ewma,0.2,1.0,100,22,16.452,544.9379757575758,0.05757165378741511,0.9476363636363635,15.950126262626263,20.0,34.228,68.104,0.49634562286828,0.9723791588198368,0,0.021254208754208755,1.0
12,50,ewma,0.2,1.0,100,19,14.36,545.6179434343436,0.06637470166329347,0.9548282828282829,14.32842509603073,17.0,33.572,68.488,0.4945899325701741,0.9631006864988558,0,0.030089628681177975,1.0
13,50,ewma,0.2,1.0,100,18,14.356,542.3232242424243,0.06307617228285678,0.9078787878787878,14.179467871485944,17.0,35.996,67.268,0.49700598802395207,0.9698748043818466,0,0.023092369477911646,1.0
14,50,ewma,0.2,1.0,100,18,14.552,552.2003151515152,0.07200277332095514,1.0452121212121213,13.92790230846437,16.0,30.492,71.172,0.4949110467521721,0.9752701080432172,0,0.019739043158246906,1.0
15,50,ewma,0.2,1.0,100,18,14.692,544.7254343434344,0.06427510430745725,0.9448484848484848,15.052343407796759,17.0,35.804,69.4,0.49582715856797444,0.961926091825308,0,0.02387209811651336,1.0
16,50,ewma,0.2,0.82,82,20,14.716,544.2415456790125,0.06400987952048037,0.9392592592592593,14.332802970034473,19.0,27.528,54.508,0.4966424174594292,0.9659763313609467,0,0.02439671174754707,1.0
17,50,ewma,0.2,0.97,97,20,15.556,545.63305,0.06173097590529383,0.9622916666666667,14.551125244618396,18.0,35.1,68.372,0.4965659908978072,0.9684803001876172,0,0.02226027397260274,1.0
18,50,ewma,0.2,1.0,100,20,16.08,546.1841777777779,0.059983279139161495,0.9632323232323233,14.115096570752858,17.0,33.648,69.512,0.4962529274004684,0.9772108843537415,0,0.017737485218762318,1.0
